@timestamp,_id,_ignored,_index,_score,action,action.keyword,datetime,datetime.keyword,dstport,dstport.keyword,interface,interface.keyword,interface_out,interface_out.keyword,ipdst,ipdst.keyword,ipsrc,ipsrc.keyword,policyid,policyid.keyword,proto,proto.keyword,srcport,srcport.keyword
"Mar 2, 2026 @ 20:33:45.000",BPsKsJwBE1GwGFY20553,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:44.000",A_sKsJwBE1GwGFY2z554,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:43.000",AvsKsJwBE1GwGFY2y557,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:42.000",AfsKsJwBE1GwGFY2x553,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:41.000",APsKsJwBE1GwGFY2w553,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:40.000",__sKsJwBE1GwGFY2v515,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:39.000",_vsKsJwBE1GwGFY2u514,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:38.000",_fsKsJwBE1GwGFY2t513,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:37.000",_PsKsJwBE1GwGFY2s514,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:36.000",#NOM?,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:35.000",#NOM?,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:34.000",#NOM?,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:33.000",#NOM?,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:32.000",9_sKsJwBE1GwGFY2n513,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:31.000",9vsKsJwBE1GwGFY2m513,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:30.000",9fsKsJwBE1GwGFY2l514,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:29.000",9PsKsJwBE1GwGFY2k517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:28.000",8_sKsJwBE1GwGFY2j513,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:27.000",8vsKsJwBE1GwGFY2i514,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:26.000",8fsKsJwBE1GwGFY2h513,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:24.000",8PsKsJwBE1GwGFY2g513,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:23.000",7_sKsJwBE1GwGFY2f513,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:22.000",7vsKsJwBE1GwGFY2e515,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:21.000",7fsKsJwBE1GwGFY2d519,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:20.000",7PsKsJwBE1GwGFY2c518,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:19.000",6_sKsJwBE1GwGFY2b52T,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:18.000",6vsKsJwBE1GwGFY2a52E,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:17.000",6fsKsJwBE1GwGFY2Z52b,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:16.000",6PsKsJwBE1GwGFY2Zp3n,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:15.000",5_sKsJwBE1GwGFY2X519,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:14.000",5vsKsJwBE1GwGFY2W517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:13.000",5fsKsJwBE1GwGFY2V518,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:12.000",5PsKsJwBE1GwGFY2U516,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:11.000",4_sKsJwBE1GwGFY2T517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:10.000",4vsKsJwBE1GwGFY2S51_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:09.000",4fsKsJwBE1GwGFY2R517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:08.000",4PsKsJwBE1GwGFY2Q518,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:07.000",3_sKsJwBE1GwGFY2P518,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:06.000",3vsKsJwBE1GwGFY2O517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:05.000",2_sKsJwBE1GwGFY2N517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:04.000",2vsKsJwBE1GwGFY2M518,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:03.000",2fsKsJwBE1GwGFY2L519,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:02.000",2PsKsJwBE1GwGFY2K517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:01.000",1_sKsJwBE1GwGFY2J519,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:33:00.000",1vsKsJwBE1GwGFY2I517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:33,3/2/2026 19:33,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:59.000",1fsKsJwBE1GwGFY2H518,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:58.000",1PsKsJwBE1GwGFY2G517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:57.000",0_sKsJwBE1GwGFY2F518,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:56.000",0vsKsJwBE1GwGFY2E516,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:55.000",0fsKsJwBE1GwGFY2D519,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:54.000",0PsKsJwBE1GwGFY2C517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:53.000",z_sKsJwBE1GwGFY2B517,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:52.000",zvsKsJwBE1GwGFY2A52A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:51.000",zfsJsJwBE1GwGFY2_51-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:50.000",zPsJsJwBE1GwGFY2-52A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:49.000",y_sJsJwBE1GwGFY2951-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:48.000",yvsJsJwBE1GwGFY2852A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:47.000",yfsJsJwBE1GwGFY2751_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:46.000",yPsJsJwBE1GwGFY2652K,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:45.000",x_sJsJwBE1GwGFY2552B,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:44.000",xvsJsJwBE1GwGFY2452A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:43.000",xfsJsJwBE1GwGFY2352B,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:41.000",xPsJsJwBE1GwGFY2251_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:40.000",w_sJsJwBE1GwGFY2152A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:39.000",wvsJsJwBE1GwGFY2052C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:38.000",wfsJsJwBE1GwGFY2z51-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:37.000",wPsJsJwBE1GwGFY2y52J,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:36.000",v_sJsJwBE1GwGFY2x52A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:35.000",vvsJsJwBE1GwGFY2w51_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:34.000",vfsJsJwBE1GwGFY2v51-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:33.000",vPsJsJwBE1GwGFY2u51_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:32.000",u_sJsJwBE1GwGFY2t52M,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:31.000",uvsJsJwBE1GwGFY2s52K,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:30.000",ufsJsJwBE1GwGFY2r51_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:29.000",uPsJsJwBE1GwGFY2q52A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:28.000",t_sJsJwBE1GwGFY2p51-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:27.000",tvsJsJwBE1GwGFY2o52C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:26.000",tfsJsJwBE1GwGFY2n52A,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:25.000",tPsJsJwBE1GwGFY2m51_,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:24.000",s_sJsJwBE1GwGFY2l51-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:23.000",svsJsJwBE1GwGFY2k51-,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:22.000",sfsJsJwBE1GwGFY2j52C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:21.000",sPsJsJwBE1GwGFY2i52D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:20.000",r_sJsJwBE1GwGFY2h52D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:19.000",rvsJsJwBE1GwGFY2g52G,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:18.000",rfsJsJwBE1GwGFY2f52D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:17.000",rPsJsJwBE1GwGFY2e52B,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:16.000",q_sJsJwBE1GwGFY2d52C,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:15.000",qvsJsJwBE1GwGFY2c52D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:14.000",qfsJsJwBE1GwGFY2b52D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:32:13.000",qPsJsJwBE1GwGFY2a52D,-,firewall-logs,-,DENY,DENY,3/2/2026 19:32,3/2/2026 19:32,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
